"x" "y" "CLASS"
0.305767758177674 0.607200881698328 "0"
0.337531883233698 0.572736878220597 "0"
0.386504853072503 0.635925622409644 "0"
0.315183132338043 0.638863172290061 "0"
0.34674644725612 0.6091443570507 "0"
0.323428742169059 0.60154212160708 "0"
0.303230598720027 0.651173975783053 "0"
0.363601517246379 0.637077709440417 "0"
0.538464327715966 0.613165940453845 "1"
0.534942893633874 0.587911086502779 "1"
0.51447643108767 0.607244093084642 "1"
0.546950307171511 0.619426494480119 "1"
0.537111429609855 0.59022913488898 "1"
0.586118763212509 0.622719517849176 "1"
0.562236521937148 0.572434337061054 "1"
0.560418827131217 0.617120084127205 "1"
0.565787399637396 0.60063359845312 "1"
0.57772109322977 0.572646446650553 "1"
0.580050007814122 0.622844737922301 "1"
0.533650572345075 0.613838321533759 "1"
0.538249015076947 0.587825808184901 "1"
0.539558415251958 0.581167627131335 "1"
0.5518502633504 0.63061918661896 "1"
0.569107142158235 0.585601071815769 "1"
0.554967591231712 0.624379096039048 "1"
0.531166906229456 0.599826127670842 "1"
0.562336467131259 0.561201807844167 "1"
0.556109128306518 0.588493959706681 "1"
0.573536525918877 0.594074206310975 "1"
0.509227139074213 0.635318852159637 "1"
0.520018299015165 0.566674947776836 "1"
0.544107254778789 0.596670398644547 "1"
0.571143088650888 0.627309061660178 "1"
0.558141122411444 0.593305165757442 "1"
0.550337177845839 0.624321213394793 "1"
0.531425948628726 0.630822428348536 "1"
0.537092334477117 0.63263986002339 "1"
0.541623051385809 0.62118208717626 "1"
0.548259873097371 0.5950665271595 "1"
0.543545529222656 0.633308913561115 "1"
0.552387179604079 0.643215350856984 "1"
0.5472899869616 0.615751929980778 "1"
0.545906802748352 0.585506104173997 "1"
0.58637250170362 0.603752652201769 "1"
0.579696897391431 0.628360235887354 "1"
0.586239392659022 0.622899594045938 "1"
0.534960709510569 0.638916930911672 "1"
0.514135698972558 0.589832323775041 "1"
0.590035057331679 0.597464195037124 "1"
0.560658945725759 0.62256380973203 "1"
0.573771855660462 0.566996040652175 "1"
0.558154893523242 0.564743201340187 "1"
0.54891890012527 0.571292752366415 "1"
0.580084436825636 0.605105048715509 "1"
0.563710194293208 0.561800108710094 "1"
0.50994375234787 0.586903836958635 "1"
0.587229831907362 0.623665502700281 "1"
0.591009452752144 0.613611903904039 "1"
0.5118524906506 0.637746181862585 "1"
0.533312947327829 0.583387980078944 "1"
0.516800361112817 0.624047434164641 "1"
0.579320913188709 0.565621138619427 "1"
0.520008992531373 0.586194609746092 "1"
0.538087138663971 0.628674461879506 "1"
0.521370377508812 0.590108378769085 "1"
0.521128189461739 0.58791498415691 "1"
0.52213414107734 0.562673008678241 "1"
0.521263808499769 0.626027279997855 "1"
0.560981192620038 0.633682972828999 "1"
0.520494587105625 0.597968172737822 "1"
0.548469574860657 0.636478434309328 "1"
0.541360167716977 0.611580811026892 "1"
0.521088991601561 0.56201348525408 "1"
0.529353167099331 0.563529372852188 "1"
0.510917785198193 0.643602529721767 "1"
0.531973774626502 0.574199582908173 "1"
0.56242843018089 0.599535320061486 "1"
0.556820542449227 0.57341654323861 "1"
0.581445427894644 0.642914711203823 "1"
0.560635930934472 0.634290971436853 "1"
0.297056256340461 0.358708118173583 "3"
